symbol,median_dollar_volume,median_close,daily_vol_bp,tick_floor_half_bp,edge_raw_half_bp
SEIC,57356454.9,85.97,144.2051872111371,0.582,20.852
SELF,124244.1,5.1,117.35079342852644,9.804,56.251
SENEA,11550912.9,136.31,253.35339981831982,0.367,23.293
SENS,3037004.4,6.51,515.0501494973543,7.68,55.427
SEPN,8086639.4,26.35,416.1688317235452,1.898,64.829
SER,115400.3,2.43,626.8949385758667,20.576,178.482
SERA,83711.2,2.25,447.2808459792692,22.222,122.307
SERV,41844767.6,9.49,547.9435788303028,5.269,55.153
SES,10600056.2,1.25,671.865974955214,40.0,78.726
SEV,664227.5,2.54,816.5257838739698,19.685,48.302
SEVN,883187.7,8.58,162.862330847752,5.828,25.995
SEZL,58912916.3,78.83,547.4082468353781,0.634,35.799
SF,91992165.4,84.05,331.2375386746041,0.595,30.058
SFBC,195747.5,44.23,135.48933234219345,1.13,51.768
SFBS,19522197.0,78.29,189.78895494916898,0.639,25.511
SFD,27203689.7,24.08,165.02519180645336,2.076,19.783
SFHG,38270.8,2.19,453.50213395901346,22.831,219.241
SFIX,7526758.5,4.03,405.9461324813761,12.407,64.138
SFL,12907430.0,10.56,186.83141201562285,4.735,22.137
SFM,178230334.3,80.84,321.85656874498386,0.619,25.795
SFNC,22100418.5,20.53,163.129957364213,2.435,24.097
SFST,4127347.5,55.77,183.2069266077857,0.897,29.642
SG,33560724.3,6.82,468.3066203109389,7.331,118.641
SGA,81897.5,11.39,204.67224715472977,4.39,80.484
SGC,415108.6,10.61,283.1901204559152,4.713,53.519
SGHC,31009155.9,12.32,288.4493633037457,4.058,55.431
SGHT,1032234.7,5.25,507.13621713601185,9.524,42.468
SGI,166111535.6,80.11,252.61581522193214,0.624,30.234
SGLY,42725.8,0.5542,779.0399511113236,90.22,212.787
SGMT,3914428.2,6.92,505.7364695718854,7.225,62.323
SGP,1956302.8,24.045,397.5657138976355,2.079,77.519
SGRY,22453874.1,15.38,314.9425430215333,3.251,57.369
SHAK,113250169.8,88.03,356.57538565092693,0.568,36.253
SHAZ,44543872.1,54.0,786.5162242872631,0.926,81.638
SHBI,3713176.7,18.9,156.03401669446225,2.646,27.652
SHC,35713603.5,16.47,180.38160110852382,3.036,28.68
SHEH,171800.0,58.58,134.97010397122756,0.854,19.722
SHEN,4113498.6,13.17,247.5776314563157,3.797,30.921
SHFS,77953.1,0.8801,770.8488069106912,56.812,202.834
SHG,13640019.4,62.16,204.8714201330503,0.804,39.295
SHIM,190647.8,3.59,525.0937377381384,13.928,114.643
SHIP,2430767.0,13.28,286.3647738304435,3.765,37.898
SHLS,39662169.6,8.67,538.7232510355074,5.767,90.486
SHO,16873559.0,9.49,146.84080640614624,5.269,35.53
SHOE,8304152.2,17.69,313.4608149318733,2.826,52.69
SHOO,42244208.5,39.74,261.8602570600165,1.258,31.647
SHPH,199151.3,1.98,878.2487728067331,25.253,236.155
SHW,606517928.2,335.67,171.98678133106029,0.149,26.817
SI,1026338.1,14.68,441.520360308587,3.406,66.345
SIBN,7835490.1,15.72,299.3899760683404,3.181,23.234
SID,4429988.8,1.4,377.53118628824603,35.714,33.802
SIDU,13064501.2,2.17,985.5181637501754,23.041,170.419
SIEB,59279.1,2.12,366.6500673952401,23.585,66.525
SIF,617492.4,13.64,537.7221417805723,3.666,111.973
SIG,69805409.2,90.55,310.6074657764913,0.552,37.889
SIGA,2369532.2,5.65,302.4756748717432,8.85,17.313
SIGI,38377753.6,83.95,153.09464331527371,0.596,24.274
SII,19550320.1,115.76,320.2698164597354,0.432,30.775
SILO,105130.9,0.4625,684.3296668989279,108.108,165.297
SINT,96107.0,2.8,532.0770259444074,17.857,135.178
SION,11539171.3,38.08,511.76634394932466,1.313,63.27
SIRI,90715937.9,23.08,209.16618631520365,2.166,21.454
SITE,78165802.0,127.02,259.8625957096904,0.394,53.51
SITM,152676015.4,381.83,519.8954237947287,0.131,95.525
SJM,169970092.6,105.26,179.59275691690758,0.475,45.737
SKE,17915201.1,27.36,397.7071823928421,1.827,45.816
SKIL,804329.1,7.61,747.5650396896077,6.57,102.701
SKIN,734435.5,1.06,616.0730907304738,47.17,87.026
SKT,27889366.3,34.99,130.4797099975218,1.429,21.822
SKWD,19538239.4,47.22,228.14963791109457,1.059,34.736
SKY,50832516.6,81.23,287.28756865483285,0.616,27.817
SKYA,507452.5,1.84,623.6445548914269,27.174,76.1
SKYE,202988.8,0.8508,571.4490375606472,58.768,153.524
SKYH,1137710.0,9.75,231.19963039784258,5.128,46.056
SKYQ,952091.2,0.6127,1251.4613707865947,81.606,97.222
SKYW,30607402.3,99.07,235.35004395349185,0.505,33.314
SKYX,1382468.9,1.28,560.2527003791049,39.062,69.644
SLAB,55214277.5,205.69,293.87243847652974,0.243,36.496
SLB,657120660.1,47.89,222.93772716842238,1.044,26.126
SLDB,6728404.3,6.57,493.8933447016632,7.61,28.341
SLDE,20237466.6,17.9,280.32139828113,2.793,31.442
SLDP,21748048.4,3.49,578.6370404244668,14.327,114.136
SLE,158643.8,3.39,880.7289393677828,14.749,272.017
SLF,35136362.9,64.56,115.26902396156031,0.774,10.64
SLG,50948362.5,47.86,239.92451692497414,1.045,31.279
SLGN,39489525.2,41.66,209.69418877170753,1.2,14.881
SLI,7905517.4,3.78,480.0969542680312,13.228,82.531
SLM,66389157.2,26.11,249.56140512524024,1.915,40.492
SLN,1738498.9,6.44,520.0988350696626,7.764,91.164
SLND,150732.1,1.28,857.8489149540732,39.062,152.978
SLNG,60127.9,4.62,529.6612051012689,10.823,116.685
SLNH,11047645.7,1.33,996.8802260601757,37.594,116.79
SLP,4833941.2,16.77,295.1728932295708,2.982,58.159
SLQT,1152910.5,1.0,624.3204038409425,50.0,106.428
SLRC,4290213.7,14.75,160.1847880683196,3.39,20.322
SLS,30441179.6,4.67,647.5571059045086,10.707,70.733
SLSN,43952.3,1.32,676.8455149184856,37.879,133.271
SLSR,1008703.8,8.14,373.44942096576324,6.143,67.747
SLVM,12793577.6,42.69,234.67511456005755,1.171,42.62
SLVO,5669946.5,90.32,239.86554576083898,0.554,20.668
SM,100595729.3,26.76,326.30637163348507,1.868,37.624
SMA,21827397.9,32.65,167.7005604604321,1.531,33.066
SMBC,4254913.7,63.94,149.3194163790409,0.782,24.34
SMBK,2789059.8,40.05,155.94875767065454,1.248,28.048
SMC,1442289.9,28.95,240.75770586710726,1.727,44.621
SMCI,1060884659.1,32.19,586.3990166708257,1.553,55.001
SMG,48544184.9,61.01,227.59389350226752,0.82,19.91
SMHI,652443.3,7.27,350.05582171315353,6.878,78.955
SMID,280119.1,33.36,333.322648470715,1.499,120.34
SMJF,1188702.0,4.81,615.7333009201608,10.395,188.765
SMMT,55003205.8,17.04,486.69213915751965,2.934,38.882
SMP,4771846.7,38.67,194.14649307593118,1.293,41.053
SMPL,31312017.3,15.49,322.2219188169666,3.228,52.594
SMR,378297001.6,12.79,641.9854925853925,3.909,83.94
SMRT,1356139.8,1.45,378.33715260018647,34.483,117.442
SMSI,76161.4,0.7335,522.2951364276311,68.166,135.926
SMTC,174056946.3,86.5,466.7143223418988,0.578,87.937
SMTI,1079638.6,23.45,381.5827210032577,2.132,68.423
SMTK,133754.7,0.3872,1032.8061202664921,129.132,268.876
SMWB,2646910.9,6.83,489.80444789019907,7.321,83.386
SMXT,98513.8,0.7669,585.9688232651346,65.198,163.887
SN,194900045.4,115.54,269.8354433316381,0.433,59.694
SNA,115824521.7,369.1,124.13268832815716,0.135,22.066
SNAL,65164.7,0.88,621.3661478357162,56.818,166.628
SNAP,267738762.2,5.76,363.243446429737,8.681,55.897
SND,1279999.2,4.61,436.46136527908345,10.846,54.264
SNDK,12013522274.6,635.36,720.6303169557781,0.079,122.546
SNDR,25386857.8,28.58,252.21472841907413,1.749,48.096
SNDX,30426610.6,20.23,319.2972750860849,2.472,45.199
SNES,89687.1,1.86,513.9937005951009,26.882,129.916
SNEX,52147180.6,100.78,445.39017205302554,0.496,44.303
SNFCA,238495.5,9.03,194.80719685246606,5.537,51.062
SNGX,275304.1,1.17,701.5361082677382,42.735,107.209
SNN,29036764.9,32.78,175.60061937899638,1.525,32.799
SNOA,75746.6,2.606,487.6374366134232,19.186,104.56
SNOW,1090222828.8,225.85,387.9883932916577,0.221,50.328
SNPS,852524432.5,445.72,399.61806015982245,0.112,35.87
SNTI,160145.2,1.0,676.1810014384444,50.0,111.612
SNWV,1390760.1,22.47,629.9151641828331,2.225,84.918
SNX,121596932.9,161.54,201.5727508300376,0.31,39.862
SNY,123167328.2,46.62,161.8963232741682,1.073,23.86
SNYR,89472.1,1.31,679.4496338861056,38.168,156.043
SO,485000143.2,93.1,107.05659179073201,0.537,17.624
SOAR,500950.9,0.32,977.0031886445504,156.25,222.166
SOBO,24160828.4,32.21,140.15837535993685,1.552,19.04
SOBR,101589.3,1.11,1113.7194710542346,45.045,158.498
SOC,51684286.5,10.12,886.9178386269401,4.941,114.896
SOCA,1930.2,10.14,15.902171014347381,4.931,12.807
SOFI,1308143727.0,18.9,360.0377112368318,2.646,39.113
SOLS,150260001.8,63.42,352.1354615601015,0.788,58.149
SOLV,86408669.5,75.95,186.46867333400866,0.658,29.57
SON,50844521.9,49.52,212.6528811884939,1.01,12.496
SONM,116196.3,4.08,775.1061334045646,12.255,202.08
SONO,23344692.2,15.4,298.4429253824859,3.247,34.263
SOR,456043.7,46.1385,91.38650878062312,1.084,45.173
SOS,42019.2,1.22,740.8577105041339,40.984,235.754
SOTK,107196.8,4.33,330.60525841220203,11.547,105.881
SOUL,110019.7,10.25,15.356486938241765,4.878,9.789
SOUN,237530032.7,8.36,448.9709019201284,5.981,48.712
SOWG,51727.8,0.7667,897.028469575566,65.215,220.701
SPAI,910128.2,4.69,653.32126230207,10.661,100.563
SPB,23398140.1,75.53,213.24156921359665,0.662,30.562
SPCB,681564.0,9.98,420.8316425944104,5.01,58.127
SPCE,15877797.5,3.07,696.023202755493,16.287,34.269
SPFI,3392285.2,40.99,153.27625343357403,1.22,42.122
SPG,281790310.3,194.04,120.04794253905287,0.258,18.758
SPGI,816874382.2,441.88,192.60943123928357,0.113,14.572
SPH,2389875.8,18.81,134.0631371753373,2.658,32.401
SPHR,81506706.8,113.79,326.6115193752326,0.439,58.914
SPIR,7280834.9,11.88,642.123068636183,4.209,90.324
SPKL,50792.3,11.39,121.56653946002517,4.39,42.544
SPMC,292998.1,11.17,232.29370106043316,4.476,28.312
SPNT,13768839.4,21.49,178.0918737996661,2.327,28.558
SPOK,1819188.9,12.13,193.43547820005747,4.122,13.356
SPOT,922678296.0,518.0,274.9204617914174,0.097,19.744
SPRB,2847341.9,58.73,624.7624395427891,0.851,84.287
SPRO,861713.1,2.32,393.97708593017484,21.552,67.075
SPRU,182565.6,3.04,588.112569235141,16.447,85.933
SPRY,13844287.0,8.96,462.4521332690488,5.58,46.284
SPSC,38295519.1,77.23,297.39135615262273,0.647,31.696
SPT,11779086.5,8.82,409.33039074182875,5.669,54.166
SPWH,535301.1,1.39,461.47075009565697,35.971,41.861
SPWR,1925346.0,1.3,673.4792166983028,38.462,99.483
SPXC,83282331.1,210.34,255.25213567217799,0.238,32.837
SQM,78950538.6,72.78,303.20060960371103,0.687,40.551
SR,33678184.3,83.59,121.27826376361334,0.598,29.797
SRBK,491615.8,17.02,118.91400968053806,2.938,26.573
SRCE,7637606.1,68.65,127.81121093366121,0.728,33.047
SRE,310613844.6,91.42,130.80105164180617,0.547,22.113
SRFM,4666383.8,1.86,592.263509168516,26.882,86.195
SRG,503210.0,2.84,277.6752984862556,17.606,45.267
SRI,1117952.9,7.04,378.72509022271623,7.102,38.439
SRPT,58711415.0,18.92,513.8359941439685,2.643,131.004
SRRK,55138546.4,45.67,368.50240861943826,1.095,52.086
SRTA,4224006.3,5.07,365.42502066767855,9.862,65.181
SRTS,183386.7,3.52,409.18627203992594,14.205,69.042
SRXH,1950232.0,0.228,964.0678589662435,219.298,636.532
SRZN,2041272.2,22.6,459.3098142711287,2.212,124.07
SSB,74046330.9,97.82,149.5685823243069,0.511,27.016
SSBI,45581.8,13.0,140.25348269145488,3.846,59.68
SSD,46701083.5,182.48,182.29934783271335,0.274,18.206
SSII,280299.6,4.76,572.609373632215,10.504,140.87
SSL,12883178.7,9.35,351.7333653991811,5.348,48.715
SSNC,132715560.0,79.54,178.3154058441604,0.629,19.597
SSP,1900877.6,3.39,484.2746917965282,14.749,88.055
SSRM,80775206.8,26.59,426.6449945179084,1.88,73.538
SST,134527.3,3.53,880.9462962346836,14.164,132.751
SSTI,886174.1,7.59,418.0185192829525,6.588,105.883
SSTK,4886244.7,17.27,440.8725953924459,2.895,53.313
SSYS,6716080.2,8.95,326.391517883829,5.587,69.272
ST,57232317.0,35.99,250.75584285924228,1.389,40.47
STAA,21446190.8,25.26,339.3783990711119,1.979,105.162
STAG,49510277.1,38.04,121.37799690662928,1.314,17.932
STBA,9357120.2,42.96,140.85425084321494,1.164,21.224
STC,12830665.8,68.65,193.7043314895608,0.728,38.73
STE,153414042.6,236.77,159.33253910708325,0.211,29.102
STEM,1769394.4,11.13,613.54298240073,4.492,51.04
STEP,44243973.9,54.58,304.05884920427536,0.916,43.04
STEX,2352862.5,2.06,754.565581149803,24.272,97.166
STGW,8176792.4,6.15,345.8078180944286,8.13,55.908
STHH,32910.6,56.8772,356.7638928192706,0.879,41.755
STHO,220554.4,8.42,189.9787774106421,5.938,57.562
STI,516811.1,7.09,961.5878579734698,7.052,86.249
STIM,2596558.9,1.69,693.4770218143901,29.586,83.791
STKS,52358.4,1.9,402.5476070946318,26.316,127.882
STLA,134049908.3,7.84,327.4086130639448,6.378,22.442
STLD,222225060.0,189.98,227.56998246172517,0.263,24.542
STLN,6407874.9,3.76,484.3647308122896,13.298,55.414
STM,273944824.7,33.46,373.13642094722877,1.494,35.685
STN,25459209.2,90.92,186.58344856173977,0.55,46.36
STNG,59944356.4,71.8,230.9482811816656,0.696,27.037
STOK,20916480.0,31.36,365.321909954095,1.594,52.516
STRA,17227866.2,80.84,223.17154992545804,0.619,30.881
STRL,228386803.7,420.22,528.7372771288376,0.119,55.587
STRO,2767260.0,20.45,549.8961681174231,2.445,90.352
STRR,64316.3,10.4398,263.29154389268393,4.789,113.346
STRT,4766054.6,77.6,302.0778349846023,0.644,69.766
STRW,334699.1,12.98,196.86399162732744,3.852,75.545
STT,263572600.6,131.43,155.06481595264,0.38,25.22
STTK,2689041.6,4.64,569.7346771954396,10.776,55.785
STUB,40648452.2,10.155,498.139133699315,4.924,89.34
STVN,7414758.5,19.8,296.8544800737609,2.525,76.148
STX,1621474470.7,411.23,460.89212500572677,0.122,49.089
STXS,899058.0,2.03,333.45735583969025,24.631,55.884
STZ,312177607.6,141.33,191.28637565271586,0.354,28.619
SU,220604928.0,55.99,168.59582431262362,0.893,29.76
SUI,102988433.8,125.47,122.43494800387847,0.399,34.227
SUIG,776332.3,1.51,623.4265933712741,33.113,60.31
SUN,27169581.6,63.12,158.07450871098087,0.792,39.633
SUNB,200373276.5,73.82,301.71588628947046,0.677,19.802
SUNC,30112828.9,62.105,146.09572600156017,0.805,34.483
SUNE,209362.6,1.46,919.3554404968203,34.247,72.199
SUPN,30243510.2,48.27,226.81857044016644,1.036,32.237
SUPV,9382646.6,9.53,559.4677765701081,5.247,83.002
SURG,180149.4,0.84,766.7028273257218,59.524,180.944
SVC,5178448.0,2.09,348.0501698935438,23.923,83.766
SVCO,1461787.2,6.04,549.1809330844872,8.278,41.997
SVRA,7345645.9,5.36,331.28952593013463,9.328,49.784
SVRN,163229.4,1.46,896.2986796369247,34.247,202.317
SVV,9569465.4,9.7,376.523546710762,5.155,58.515
SW,203021397.0,42.23,276.5304538161469,1.184,40.611
SWAG,84088.6,1.83,451.8048593184343,27.322,112.928
SWBI,6331953.7,12.72,266.7262017905699,3.931,17.512
SWIM,3945755.7,6.45,326.1948701762135,7.752,51.816
SWK,135148078.6,78.16,236.3164882914617,0.64,39.744
SWKS,221553041.2,66.31,297.6270894110628,0.754,53.435
SWMR,17952133.6,39.625,1169.7350012112202,1.262,70.483
SWX,37895157.6,86.9,112.67711838996468,0.575,29.108
SXC,8981149.3,7.89,287.27143829121496,6.337,47.128
SXI,37779510.4,254.21,241.44526603362948,0.197,43.196
SXT,34920643.8,97.65,244.59126013193816,0.512,54.14
SXTP,95606.7,1.47,707.4471889852363,34.014,139.414
SYBT,10086701.1,70.15,159.17312859186774,0.713,23.743
SYF,254775990.8,74.53,199.84140383575547,0.671,25.437
SYK,694927859.0,349.56,185.05374604530937,0.143,12.268
SYM,91270330.4,53.73,512.966281766832,0.931,36.58
SYNA,52017286.1,82.93,364.5882275774299,0.603,42.521
SYNX,47021.7,1.105,596.6463732653303,45.249,156.818
SYPR,133071.8,2.32,503.9801108274317,21.552,87.798
SYRE,34398492.8,42.31,424.80295161158625,1.182,46.136
SYY,251327401.6,79.69,171.64076382974125,0.627,16.894
T,1030326050.0,25.47,157.5989111099264,1.963,22.517
TAC,18169890.0,13.25,254.2625117359755,3.774,32.522
TACT,148926.1,4.39,320.12853695644,11.39,71.838
TAL,38620668.8,11.1,280.1529493562498,4.505,72.235
TALO,24415378.2,13.27,312.2991770697446,3.768,41.649
TAOX,692522.6,4.9,682.2282221472378,10.204,104.516
TAP,125052176.0,44.46,178.84789111820297,1.125,21.82
TARA,2631618.8,5.11,485.47756159506326,9.785,66.936
TARS,38279379.9,67.72,288.9945477251945,0.738,33.913
TASK,3916991.5,10.38,448.633755480137,4.817,37.727
TAYD,1439468.2,54.81,355.1051774959492,0.912,69.749
TBBB,19175878.8,35.37,283.7763662776253,1.414,31.856
TBBK,29632200.2,64.41,309.88288738069974,0.776,34.665
TBCH,3219458.8,12.88,302.3758292078004,3.882,45.625
TBI,1303810.2,5.5,440.71587654556834,9.091,67.771
TBLD,1266986.2,21.45,73.95793801927277,2.331,38.764
TBN,2653134.1,31.0,389.40417163227215,1.613,54.259
TCBI,41493981.5,97.45,171.86854662620556,0.513,16.674
TCBK,6492935.2,49.48,157.51567469801986,1.011,28.57
TCBS,17748.9,16.8,169.7291882442736,2.976,81.765
TCBX,3038520.8,39.41,173.62365438938826,1.269,24.988
TCI,128006.4,43.75,363.37859563126864,1.143,94.709
TCMD,6664540.3,25.73,369.92231388034776,1.943,133.019
TCPC,3513797.6,4.34,244.8132169106672,11.521,24.266
TCRT,46372.4,2.64,493.4556802953238,18.939,126.394
TCRX,584504.5,1.05,666.8261465272033,47.619,95.443
TCX,428763.6,17.63,460.26134139602823,2.836,59.631
TD,198344531.6,95.82,109.38892845047187,0.522,28.372
TDAY,10095909.3,6.29,300.68449911952433,7.949,49.642
TDC,49776242.6,28.3,399.1231336832537,1.767,33.558
TDG,415819865.2,1283.81,171.79206848188508,0.039,27.787
TDOC,32538423.4,7.0,408.972180481049,7.143,44.178
TDS,36746692.7,39.38,182.34332548971915,1.27,34.818
TDUP,10578753.9,5.37,409.9677608354146,9.311,58.08
TDW,46936799.2,71.15,307.63149422916933,0.703,76.745
TDY,182042709.6,617.97,163.1148451206058,0.081,28.303
TE,101043606.3,5.47,802.7073888439655,9.141,90.199
TEAD,314650.3,0.7887,665.51833406432,63.395,152.223
TEAM,461762523.2,118.06,462.67715807087427,0.424,42.51
TECH,131924277.4,59.24,288.53522481042995,0.844,54.444
TECK,193648743.0,55.01,298.93259455865933,0.909,51.196
TECX,6312937.6,27.29,466.6324050042304,1.832,138.206
TEL,438004354.2,215.91,218.1188474731242,0.232,36.755
TELA,97573.1,0.905,554.6064888428235,55.249,136.685
TELO,143999.7,1.3,465.86119627786906,38.462,97.367
TEM,317948738.4,58.55,441.5758647605495,0.854,61.776
TEN,8910076.1,35.3,225.18873652069837,1.416,30.31
TENB,52016316.5,26.65,340.35711795380087,1.876,41.032
TENX,4091537.5,11.95,527.2126674791004,4.184,94.588
TEO,2971275.5,11.86,383.1983672657175,4.216,48.162
TER,846295094.4,305.53,473.60380390729483,0.164,65.332
TEX,67173995.4,60.05,307.57934453082237,0.833,26.826
TFC,374743938.3,49.53,150.6697117182312,1.009,24.558
TFII,36438123.8,115.17,231.91388411310132,0.434,38.498
TFIN,14121483.6,64.0,266.1748456718558,0.781,40.329
TFPM,18723949.3,31.98,284.55820048571155,1.563,45.956
TFSL,10510872.7,14.41,141.2105742081242,3.47,13.733
TFX,78842590.8,125.1,253.19256131903194,0.4,45.803
TG,1128801.6,7.88,291.3091285314424,6.345,29.055
TGB,34462570.6,6.83,439.05295012815594,7.321,40.476
TGE,64454.6,1.13,583.3095843915343,44.248,246.632
TGEN,1870062.5,4.82,678.4145910792203,10.373,118.108
TGL,222471.4,3.84,854.9368781908777,13.021,182.267
TGLS,14922743.8,46.01,254.83172886982646,1.087,32.852
TGS,7507757.6,30.01,354.3842900504432,1.666,28.643
TGT,625105835.9,116.44,189.43780204043273,0.429,34.174
TGTX,61718609.3,34.02,282.4575174955633,1.47,49.285
TH,4893525.0,8.915,379.3321949642759,5.609,51.538
THC,209677699.0,198.76,264.9818245298577,0.252,38.599
THFF,4584691.1,64.94,159.53342596043558,0.77,18.932
THG,49726857.7,181.31,130.01918649325535,0.276,26.841
THM,1947360.2,2.19,602.2476099013048,22.831,126.918
THO,53899503.1,85.89,236.23733846343663,0.582,43.676
THRM,7612664.5,35.57,274.6243208836764,1.406,23.048
THRY,3425438.5,3.97,541.8220369329265,12.594,48.094
TIC,20838463.3,9.49,353.37840438769257,5.269,42.235
TIGO,81786447.2,72.02,251.5374179255816,0.694,34.42
TII,722860.7,2.69,594.2665548004843,18.587,190.551
TIL,286006.4,8.18,376.781515216726,6.112,77.674
TILE,13210268.9,28.73,211.81842358952414,1.74,32.881
TIPT,3750529.1,17.78,200.32045590003372,2.812,26.967
TISI,111248.6,16.1,360.59242668265057,3.106,111.149
TITN,3066699.6,18.29,363.1642495580002,2.734,25.336
TJX,767033397.2,154.04,127.98155470112228,0.325,25.993
TK,5767778.0,11.0,242.89820510695188,4.545,34.232
TKC,7406754.3,5.91,175.6224959465001,8.46,26.679
TKNO,669644.0,4.47,493.0707042570705,11.186,58.024
TKO,210864481.3,195.14,199.48606417486272,0.256,14.592
TKR,75627970.4,102.18,210.64910456928885,0.489,34.129
TLF,35127.0,2.6,230.58425723740322,19.231,88.398
TLK,11020080.6,18.64,210.86900617854403,2.682,58.111
TLN,275411524.5,368.82,341.2778416841099,0.136,54.607
TLPH,202023.2,1.0,559.9326460041009,50.0,112.58
TLRY,25343964.8,5.03,604.579691497083,9.94,98.345
TLS,3536956.4,4.78,409.8190982488664,10.46,82.561
TLSI,675899.5,4.68,533.186440754004,10.684,63.088
TLYS,354455.7,2.06,540.6355690296132,24.272,112.566
TMC,32636426.9,5.65,588.8619854959838,8.85,72.455
TMCI,1677217.3,3.01,551.0175626868306,16.611,67.523
TMDE,88298.5,0.7851,932.4798499066537,63.686,193.867
TMDX,89375460.8,113.36,366.8721665849598,0.441,46.931
TMH,21310.4,54.9776,174.35260248496513,0.909,16.704
TMO,1036558754.2,527.22,189.16254653626737,0.095,22.334
TMP,4574451.6,79.27,172.07612058296058,0.631,33.826
TMQ,10800972.0,4.0,617.4876985542545,12.5,58.698
TMS,236786.9,10.3,349.54622618277455,4.854,14.962
TMUS,995861946.5,197.66,185.6951919310349,0.253,27.942
TNC,11029514.8,79.57,257.6094632597657,0.628,25.544
TNDM,31963731.6,19.11,469.26910177750074,2.616,69.884
TNET,20528166.0,57.56,305.1802938967953,0.869,32.409
TNGX,41304008.1,16.83,583.6725943039538,2.971,89.175
TNK,27982171.7,69.45,249.65966240380308,0.72,31.779
TNL,44000129.3,70.69,224.3703602384371,0.707,27.059
TNON,124760.2,0.872,826.2787203664273,57.339,131.762
TNXP,6918151.7,14.29,451.8100734876838,3.499,62.296
TNYA,2417378.7,0.775,637.3220948721345,64.516,79.716
TOL,150682644.0,140.7,216.10793010009198,0.355,24.125
TOMZ,27158.5,0.7959,477.53426265186494,62.822,144.496
TONT,18666.7,10.72,45.828384381592834,4.664,32.951
TONX,1264278.0,3.06,654.7140184275056,16.34,55.245
TOON,181279.3,0.6845,389.3763797678564,73.046,105.724
TOPP,24521.1,0.867,1002.5768188756498,57.67,268.221
TOPS,80082.2,3.96,423.0067770707793,12.626,141.923
TORO,195179.0,4.37,561.2899843664251,11.442,69.445
TOST,289253986.1,32.48,292.6351662223568,1.539,30.765
TOVX,407868.1,0.2426,705.1054748577372,206.101,240.701
TOWN,15435160.6,35.07,134.29349686258539,1.426,18.671
TPB,30611595.8,89.9,343.0336107649699,0.556,58.083
TPC,36698186.5,74.91,309.6316649072417,0.667,66.669
TPCS,122028.8,4.575,354.4069547964554,10.929,77.788
TPET,448939.9,0.7983,744.6349259756072,62.633,156.247
TPG,112163418.4,50.91,251.9632723037491,0.982,42.787
TPL,133468573.4,426.42,304.43738527692784,0.117,39.833
TPR,327732839.0,133.06,262.8803954623767,0.376,41.548
TPST,235199.3,2.29,570.770126435687,21.834,69.168
TPVG,1880459.9,5.55,218.94757340192285,9.009,30.574
TR,5690233.0,39.63,169.6845224099367,1.262,20.232
TRAK,785723.7,10.03,276.503813232208,4.985,56.33
TRAW,194324.5,1.62,840.3369320385857,30.864,112.506
TRC,1659973.3,16.63,131.57289369553985,3.007,27.614
TRDA,2050618.2,7.57,398.2732289715691,6.605,52.481
TREE,11373936.8,45.61,426.9912474147754,1.096,44.24
TREX,75674282.0,42.39,339.3746875842308,1.18,61.397
TRGP,276023260.4,235.8,183.3181049002298,0.212,30.175
TRIN,16623376.0,16.09,136.13640694854982,3.108,17.493
TRIP,36595630.6,13.21,362.10820064659464,3.785,41.175
TRMB,123985199.9,67.14,200.6179375788927,0.745,32.178
TRMD,15727701.4,27.17,237.78135813635512,1.84,20.026
TRMK,14262307.0,43.02,142.68596721139582,1.162,16.021
TRN,17717310.6,29.66,216.11705972384766,1.686,33.436
TRNO,42025776.1,63.47,127.32405328103712,0.788,30.272
TRNR,153592.8,1.73,785.1562396386673,28.902,126.277
TRNS,9097151.5,75.68,293.0531976392665,0.661,27.999
TRON,1627759.0,1.85,714.3359300615513,27.027,72.591
TROW,184321929.5,104.25,156.31437863723622,0.48,27.574
TRP,130367081.1,62.02,118.30123112205932,0.806,17.829
TRS,16891032.4,37.94,184.7003610534948,1.318,57.566
TRST,4991191.2,44.76,151.46293487559757,1.117,28.004
TRT,521398.0,8.14,750.9707686851232,6.143,131.306
TRU,171796605.8,78.78,260.1330939824404,0.635,36.799
TRUG,207117.4,1.28,1001.4852387135649,39.062,109.398
TRUP,11853145.0,29.06,288.449636663548,1.721,52.403
TRV,431060628.7,296.73,129.73594569348225,0.169,23.78
TRVI,18228695.2,12.81,389.9147216272302,3.903,61.507
TRX,2252323.3,0.95,584.5690884483874,52.632,85.439
TS,66800801.3,53.22,180.29129895454378,0.939,23.295
TSBK,905095.8,39.05,146.4870491206469,1.28,32.442
TSCO,301693055.4,49.89,203.11086316872422,1.002,31.327
TSHA,13455786.0,5.06,522.9843540301673,9.881,62.132
TSLA,24566419029.0,408.58,297.8421233416266,0.122,46.97
TSLX,10525493.2,18.94,169.06863849262834,2.64,21.426
TSM,4398839223.4,348.7,251.09058563857317,0.143,49.981
TSN,164857066.2,58.19,165.0971228985378,0.859,20.832
TSQ,423297.8,6.33,348.3833974068238,7.899,47.435
TSSI,13128429.6,11.42,688.0788510863329,4.378,64.488
TT,539974105.3,439.83,177.3073547973753,0.114,30.659
TTAM,3610338.8,16.03,229.7235680343488,3.119,26.986
TTAN,90321107.1,83.06,413.97176711820765,0.602,34.546
TTC,63356589.9,91.58,161.41942990115126,0.546,24.138
TTD,412628942.2,25.07,362.45426404127505,1.994,79.057
TTE,100381173.0,78.23,154.87663083601697,0.639,27.162
